#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
84,Troy McPherson,,,,,No Violation,00:00:09.9,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Troy McPherson,4 Troy McPherson > Non Possession > No Violation,
85,Adam Dudzinski,,,,"Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:13.3,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,4:41,"Adam Dudzinski, Keegan Ocorr",33 Adam Dudzinski > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,
86,Keegan Ocorr,,,,,No Violation,00:00:12.6,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Keegan Ocorr,1 Keegan Ocorr > Non Possession > No Violation,
87,Zac Ditzel,,,,"Cut, 2FGm",Miss 2 Pts,00:00:23.4,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,4:18,Zac Ditzel,20 Zac Ditzel > Cut > Flash > Miss 2 Pts,
88,Zac Ditzel,,,,,Run Offense,00:00:07.1,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Zac Ditzel,20 Zac Ditzel > Offensive Rebound > Short > Run Offense,
89,Chase Dickens,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:13.5,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,4:11,"Chase Dickens, Trey Syroka",11 Chase Dickens > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
90,Adam Dudzinski,,,,"Post Up, 2FGM, Foul",1 Pts,00:00:20.0,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,3:56,"Adam Dudzinski, Chase Dickens",33 Adam Dudzinski > Post-Up > Left Block > Right Shoulder > Dribble Move > To Drop Step > Make 2 Pts Foul > 1 Pts,
91,Adam Dudzinski,,,,FTM,Free Throw,00:00:04.3,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Adam Dudzinski,33 Adam Dudzinski > Non Possession > Free Throw,
92,Josiah Turner,,,,"Cut, Foul",Foul,00:00:25.5,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,3:30,"Chris Downs Jr., Josiah Turner",33 Josiah Turner > Cut > Flash > Foul,
93,Josiah Turner,,,,FTm,Free Throw,00:00:05.7,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Josiah Turner,33 Josiah Turner > Non Possession > Free Throw,
94,Josiah Turner,,,,FTM,Free Throw,00:00:05.5,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Josiah Turner,33 Josiah Turner > Non Possession > Free Throw,
95,Brayden Shepardson,,,,,No Violation,00:00:13.5,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Brayden Shepardson,5 Brayden Shepardson > Non Possession > No Violation,
96,Aiden Macaulay,,,,"P&R BH, Foul",Foul,00:00:18.1,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,3:10,"Josiah Turner, Aiden Macaulay",23 Aiden Macaulay > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Foul,
97,Aiden Macaulay,,,,FTm,Free Throw,00:00:06.3,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Aiden Macaulay,23 Aiden Macaulay > Non Possession > Free Throw,
98,Aiden Macaulay,,,,"FTm, Def Reb",Free Throw,00:00:06.5,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,"Aiden Macaulay, Zac Ditzel",23 Aiden Macaulay > Non Possession > Free Throw,
99,Chase Dickens,,,,"Turnover, Steal",Turnover,00:00:14.5,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,2:55,"Chase Dickens, Brayden Shepardson",11 Chase Dickens > No Play Type > Turnover,
100,Brayden Shepardson,,,,"Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:15.0,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,2:46,"Brayden Shepardson, Zac Ditzel",5 Brayden Shepardson > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,
101,Keegan Ocorr,,,,"Post Up, Cut, 2FGM, Assist",Make 2 Pts,00:00:16.3,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,2:26,"Keegan Ocorr, Josiah Turner",33 Josiah Turner > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 1 Keegan Ocorr > Cut > Basket > Make 2 Pts,
102,Adam Dudzinski,,,,"Off Screen, 2FGM",Make 2 Pts,00:00:18.1,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,2:03,Adam Dudzinski,33 Adam Dudzinski > Off Screen > To Shooter's Left > Flare > To Basket > Make 2 Pts,
103,Chase Dickens,,,,"Spot Up, Foul, Turnover",Turnover,00:00:13.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,1:48,Chase Dickens,11 Chase Dickens > Spot-Up > Drives Left > Turnover,
