Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Mason Studer,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,66,4.0,2025
VC,ONU,Vassar Brewers,Foul,To Basket,Kreekor Karageuzian,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,67,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,Dribble Jumper,William Miller,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,70,4.0,2025
VC,ONU,Vassar Brewers,3pMa,No Dribble Jumper,Kreekor Karageuzian,PNR,High,Away,Luke Adams,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,71,4.0,2025
VC,ONU,Ohio Northern Polar Bears,And1,To Basket,Carter Reese,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,72,1.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Kreekor Karageuzian,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,74,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,Theo Maag,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,75,1.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Nathan Denham,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,76,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Carter Reese,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,77,4.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,79,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Foul,To Basket,Noah Langford,PNR,High,Off,Jadi Cunningham Jr.,Spot Ups,Right,Drive,Liberty League,UNKNOWN,80,1.0,2025
