index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
104,CU,RPI,Rensselaer Polytechnic,Turnover,N/A,Andrew Deppe,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,105,1.0,2024-12-07
107,CU,RPI,Clarkson University Golden Knights,Turnover,N/A,Jack Dalgety,Post,Left,Left Shoulder,Braeden Burns,Spot Ups,Left,Drive,Liberty League,Liberty League,108,1.0,2024-12-07
108,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Andrew Deppe,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Liberty League,109,1.0,2024-12-07
109,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,110,4.0,2024-12-07
110,CU,RPI,Rensselaer Polytechnic,2pmi,To Basket,PJ Scalisi,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,Liberty League,111,1.0,2024-12-07
111,CU,RPI,Clarkson University Golden Knights,2pMa,Drop Step,Finn Cork,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,112,1.0,2024-12-07
112,CU,RPI,Rensselaer Polytechnic,2pMa,Dribble Jumper,PJ Scalisi,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,113,2.0,2024-12-07
114,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Braeden Burns,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,115,4.0,2024-12-07
116,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Dylan Matchett,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,117,1.0,2024-12-07
117,CU,RPI,Clarkson University Golden Knights,Foul,To Basket,Finn Cork,Post,Left,Left Shoulder,Jack Dalgety,Cuts,N/A,Basket,Liberty League,Liberty League,118,1.0,2024-12-07
120,CU,RPI,Rensselaer Polytechnic,Foul,To Basket,Andrew Deppe,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,121,1.0,2024-12-07
124,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Lorenzo Rappa,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,125,4.0,2024-12-07
125,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Dylan Matchett,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,126,1.0,2024-12-07
127,CU,RPI,Clarkson University Golden Knights,2pMa,Drop Step,Finn Cork,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,128,1.0,2024-12-07
128,CU,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Yechiel Stewart,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,129,4.0,2024-12-07
129,CU,RPI,Clarkson University Golden Knights,2pMa,To Basket,Jack Dalgety,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,130,1.0,2024-12-07
130,CU,RPI,Rensselaer Polytechnic,2pmi,To Basket,Andrew Deppe,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,131,1.0,2024-12-07
131,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Andrew Deppe,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,132,1.0,2024-12-07
132,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Jack Dalgety,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,133,4.0,2024-12-07
134,CU,RPI,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Ben Rappa,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,135,4.0,2024-12-07
135,CU,RPI,Rensselaer Polytechnic,Turnover,N/A,Nate Tawiah-Boateng,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,136,1.0,2024-12-07
136,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Ben Rappa,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,137,4.0,2024-12-07
138,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Matt Toscano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,139,4.0,2024-12-07
139,CU,RPI,Rensselaer Polytechnic,Turnover,To Basket,Pat White,PNR,High,Off,Nate Tawiah-Boateng,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,140,1.0,2024-12-07
141,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Jack Dalgety,Iso,Right,N/A,Matt Toscano,Spot Ups,N/A,Shot,Liberty League,Liberty League,142,4.0,2024-12-07
143,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Nate Tawiah-Boateng,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,144,1.0,2024-12-07
144,CU,RPI,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Jack Dalgety,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,145,4.0,2024-12-07
145,CU,RPI,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,146,1.0,2024-12-07
148,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,149,4.0,2024-12-07
149,CU,RPI,Rensselaer Polytechnic,2pMa,Dribble Jumper,Yechiel Stewart,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,150,3.0,2024-12-07
150,CU,RPI,Clarkson University Golden Knights,2pmi,To Basket,Jack Dalgety,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,151,1.0,2024-12-07
152,CU,RPI,Rensselaer Polytechnic,2pmi,Dribble Jumper,Yechiel Stewart,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,153,3.0,2024-12-07
153,CU,RPI,Clarkson University Golden Knights,2pmi,To Basket,Jack Dalgety,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,154,1.0,2024-12-07
154,CU,RPI,Rensselaer Polytechnic,And1,To Basket,Dylan Matchett,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,155,1.0,2024-12-07
156,CU,RPI,Clarkson University Golden Knights,Turnover,N/A,Braeden Burns,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,157,1.0,2024-12-07
157,CU,RPI,Rensselaer Polytechnic,Turnover,N/A,PJ Scalisi,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,158,1.0,2024-12-07
158,CU,RPI,Clarkson University Golden Knights,2pMa,To Basket,Steve DeRegis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,159,1.0,2024-12-07
159,CU,RPI,,Foul,N/A,Chuck Clemons,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,160,1.0,2024-12-07
162,CU,RPI,Clarkson University Golden Knights,2pMa,To Basket,Finn Cork,Iso,Right,N/A,Braeden Burns,Cuts,N/A,Basket,Liberty League,Liberty League,163,1.0,2024-12-07
163,CU,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Dylan Matchett,PNR,High,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,164,4.0,2024-12-07
165,CU,RPI,Clarkson University Golden Knights,3pmi,Dribble Jumper,Steve DeRegis,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,166,4.0,2024-12-07
166,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Andrew Deppe,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,167,1.0,2024-12-07
167,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Braeden Burns,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,168,4.0,2024-12-07
168,CU,RPI,Clarkson University Golden Knights,Foul,N/A,Jack Dalgety,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,169,1.0,2024-12-07
171,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Avery Eugster,Iso,Top,N/A,Andrew Deppe,Cuts,N/A,Basket,Liberty League,Liberty League,172,1.0,2024-12-07
172,CU,RPI,Clarkson University Golden Knights,Foul,To Basket,Jack Dalgety,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,173,1.0,2024-12-07
175,CU,RPI,Rensselaer Polytechnic,Turnover,N/A,Avery Eugster,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,176,1.0,2024-12-07
176,CU,RPI,Clarkson University Golden Knights,Turnover,N/A,Finn Cork,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,177,1.0,2024-12-07
177,CU,RPI,Rensselaer Polytechnic,Foul,To Basket,Avery Eugster,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,178,1.0,2024-12-07
180,CU,RPI,Clarkson University Golden Knights,3pMa,Dribble Jumper,Braeden Burns,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,181,4.0,2024-12-07
181,CU,RPI,Rensselaer Polytechnic,2pMa,To Basket,Avery Eugster,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,182,1.0,2024-12-07
182,CU,RPI,Clarkson University Golden Knights,Turnover,N/A,Lorenzo Rappa,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,183,1.0,2024-12-07
183,CU,RPI,Rensselaer Polytechnic,2pmi,To Basket,Dylan Matchett,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,184,1.0,2024-12-07
