index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
90,SGK,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,91,4.0,2025-01-03
91,SGK,RIT,SUNY Geneseo Knights,Foul,N/A,Sebastian Pacheco,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Empire 8,Liberty League,92,1.0,2025-01-03
95,SGK,RIT,SUNY Geneseo Knights,3pmi,No Dribble Jumper,Michael Gentile,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,96,4.0,2025-01-03
96,SGK,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,97,1.0,2025-01-03
97,SGK,RIT,SUNY Geneseo Knights,2pMa,To Basket,Justin Yearwood,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,98,1.0,2025-01-03
98,SGK,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Brock Bowen,Spot Ups,N/A,Shot,Empire 8,Liberty League,99,4.0,2025-01-03
99,SGK,RIT,SUNY Geneseo Knights,2pmi,To Basket,Colin Gentile,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Empire 8,Liberty League,100,1.0,2025-01-03
100,SGK,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,101,4.0,2025-01-03
101,SGK,RIT,SUNY Geneseo Knights,2pmi,To Basket,Robert Perocolosi,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,102,1.0,2025-01-03
102,SGK,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Spot Ups,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,103,1.0,2025-01-03
104,SGK,RIT,SUNY Geneseo Knights,2pMa,To Basket,James Burton,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Empire 8,Liberty League,105,1.0,2025-01-03
105,SGK,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Kenny Wilburn,Post,Right,Left Shoulder,Matt Caggiano,Spot Ups,N/A,Shot,Empire 8,Liberty League,106,4.0,2025-01-03
106,SGK,RIT,SUNY Geneseo Knights,3pMa,No Dribble Jumper,Colin Gentile,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,107,4.0,2025-01-03
107,SGK,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,Left,Off,Brock Bowen,P&R Roll Man,N/A,Slips,Empire 8,Liberty League,108,4.0,2025-01-03
108,SGK,RIT,SUNY Geneseo Knights,2pMa,To Basket,Robert Perocolosi,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,109,1.0,2025-01-03
