index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
23,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Ryan Graham,PNR,Right,Away,Rob Geremino,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,24,4.0,2024-11-23
24,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,25,4.0,2024-11-23
26,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,27,4.0,2024-11-23
27,VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,Justin Rivera,PNR,Right,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,28,3.0,2024-11-23
28,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Avery Lee,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,29,4.0,2024-11-23
29,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Ryan Graham,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,30,4.0,2024-11-23
30,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Avery Lee,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,31,4.0,2024-11-23
33,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,34,4.0,2024-11-23
34,VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,Josiah Jones,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,35,2.0,2024-11-23
35,VC,MSM,Vassar Brewers,2pmi,To Basket,Kreekor Karageuzian,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,36,1.0,2024-11-23
36,VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,JP Egan,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,37,3.0,2024-11-23
37,VC,MSM,Vassar Brewers,2pMa,Dribble Jumper,Sacha Greenberg,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,38,2.0,2024-11-23
39,VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,Justin Rivera,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,40,2.0,2024-11-23
40,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Sacha Greenberg,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,41,4.0,2024-11-23
41,VC,MSM,Mount St. Mary College Blue Knights,3pMa,No Dribble Jumper,Liam Lynch,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,42,4.0,2024-11-23
42,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,JP Miranda,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,43,4.0,2024-11-23
43,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Connor Cyran,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,44,1.0,2024-11-23
44,VC,MSM,Vassar Brewers,Foul,To Basket,Kreekor Karageuzian,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,45,1.0,2024-11-23
47,VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,Josiah Jones,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,48,2.0,2024-11-23
48,VC,MSM,Vassar Brewers,2pMa,To Basket,Sebastian Medina,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,49,1.0,2024-11-23
50,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Ryan Graham,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,51,1.0,2024-11-23
51,VC,MSM,Vassar Brewers,2pMa,To Basket,Nathan Denham,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,52,1.0,2024-11-23
52,VC,MSM,Mount St. Mary College Blue Knights,Turnover,N/A,Matthew Walsh,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,53,1.0,2024-11-23
53,VC,MSM,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,54,1.0,2024-11-23
54,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Connor Cyran,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,55,4.0,2024-11-23
56,VC,MSM,Mount St. Mary College Blue Knights,Turnover,To Basket,Ryan Graham,PNR,Right,Off,Matt Monaco,P&R Roll Man,N/A,Roll,Liberty League,UNKNOWN,57,1.0,2024-11-23
57,VC,MSM,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,58,1.0,2024-11-23
58,VC,MSM,Mount St. Mary College Blue Knights,Turnover,N/A,Connor Cyran,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,59,1.0,2024-11-23
