#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
36,Nathan Denham,,,,"Turnover, Steal",Turnover,00:00:14.1,,,Vassar Brewers,VC@IC,12/06/2024,1,13:00,"Nathan Denham, Laurence Brady","P&R BH, Spot Up",,3 Shea Fitzgerald > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Nathan Denham > Spot-Up > Turnover
37,Logan Wendell,,,,"3FGM, Assist",Make 3 Pts,00:00:14.0,,,Ithaca College,VC@IC,12/06/2024,1,12:47,"Logan Wendell, Aidan Holmes",Transition,,1 Logan Wendell > Transition > Trailer > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
38,Sacha Greenberg,,,,"2FGM, Assist",Make 2 Pts,00:00:25.5,,,Vassar Brewers,VC@IC,12/06/2024,1,12:21,"Sacha Greenberg, Nathan Denham",Cut,,11 Sacha Greenberg > Cut > Basket > Make 2 Pts
39,Logan Wendell,,,,"Turnover, Steal",Turnover,00:00:07.6,,,Ithaca College,VC@IC,12/06/2024,1,12:12,"Logan Wendell, Shea Fitzgerald",Off Screen,,1 Logan Wendell > Off Screen > To Shooter's Right > Straight > Turnover
40,Nathan Denham,,,,2FGM,Make 2 Pts,00:00:09.3,,,Vassar Brewers,VC@IC,12/06/2024,1,12:07,Nathan Denham,Transition,,22 Nathan Denham > Transition > First Middle > To Basket > Make 2 Pts
41,Jose Padilla,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:23.9,,,Ithaca College,VC@IC,12/06/2024,1,11:42,"Nathan Denham, Jose Padilla","P&R BH, P&R Roll Man",,1 Logan Wendell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Jose Padilla > P&R Roll Man > Slips the Pick > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
42,Kreekor Karageuzian,,,,,No Violation,00:00:17.5,,,Vassar Brewers,VC@IC,12/06/2024,1,,Kreekor Karageuzian,,,4 Kreekor Karageuzian > Non Possession > No Violation
43,Kreekor Karageuzian,,,,"2FGM, Assist",Make 2 Pts,00:00:04.5,,,Vassar Brewers,VC@IC,12/06/2024,1,11:26,"Kreekor Karageuzian, Avery Lee",Cut,,4 Kreekor Karageuzian > Cut > Basket > Make 2 Pts
44,Jose Padilla,,,,Foul,Non Shooting Foul,00:00:08.8,,,,VC@IC,12/06/2024,1,,Sebastian Medina,,,13 Jose Padilla > Non Possession > Non Shooting Foul
45,Jose Padilla,,,,2FGM,Make 2 Pts,00:00:16.2,,,Ithaca College,VC@IC,12/06/2024,1,11:08,Jose Padilla,Off Screen,,13 Jose Padilla > Off Screen > To Shooter's Left > Straight > To Basket > Make 2 Pts
46,Shea Fitzgerald,,,,2FGM,Make 2 Pts,00:00:09.8,,,Vassar Brewers,VC@IC,12/06/2024,1,10:56,Shea Fitzgerald,P&R BH,,3 Shea Fitzgerald > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Make 2 Pts
47,Laurence Brady,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.2,,,Ithaca College,VC@IC,12/06/2024,1,10:40,"Laurence Brady, Avery Lee",Spot Up,,12 Laurence Brady > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
48,Sebastian Medina,,,,,Kicked Ball,00:00:20.1,,,Vassar Brewers,VC@IC,12/06/2024,1,,Sebastian Medina,,,5 Sebastian Medina > Non Possession > Kicked Ball
